"g8-099","撮","サツ","と"
"g8-100","擦","サツ","す"
"g8-101","暫","ザン",
"g8-102","祉","シ",
"g8-103","施","シ","ほどこ"
"g8-104","諮","シ","はか"
"g8-105","侍","ジ","さむらい"
"g8-106","慈","ジ","いつく"
"g8-107","軸","ジク",
"g8-108","疾","シッ",
"g8-109","湿","シッ","しめ"
"g8-110","邪","ジャ",
"g8-111","珠","シュ","こと"
"g8-112","寿","ジュ","ことぶき"
"g8-113","潤","ジュン","うるお"
"g8-114","遵","ジュン",
"g8-115","如","ジョ",
"g8-116","徐","ジョ",
"g8-117","匠","ショウ",
"g8-118","昇","ショウ","のぼ"
"g8-119","掌","ショウ",
"g8-120","晶","ショウ",
"g8-121","焦","ショウ","こ"
"g8-122","衝","ショウ",
"g8-123","鐘","ショウ","かね"
"g8-124","冗","ジョウ",
"g8-125","嬢","ジョウ",
"g8-126","錠","ジョウ",
"g8-127","譲","ジュウ","ゆず"
"g8-128","嘱","ショク",
"g8-129","辱","ジョク","はずかし"
"g8-130","伸","シン","の"
"g8-131","辛","シン","から"
"g8-132","審","シン",
"g8-133","炊","スイ","た"
"g8-134","粋","スイ","いき"
"g8-135","衰","スイ","おとろ"
"g8-136","酔","スイ","よ"
"g8-137","遂","スイ","と"
"g8-138","穂","スイ","ほ"
"g8-139","随","ズイ",
"g8-140","髄","ズイ",
"g8-141","瀬",,"せ"
"g8-142","牲","セイ",
"g8-143","婿","セイ","むこ"
"g8-144","斥","セキ",
"g8-145","隻","セキ",
"g8-146","惜","セキ","お"
"g8-147","籍","セキ",
"g8-148","摂","セツ",
"g8-149","潜","セン","ひそ"
"g8-150","繕","ゼン","つくろ"
"g8-151","阻","ソ","はば"
"g8-152","措","ソ",
"g8-153","粗","ソ","あら"
"g8-154","礎","ソ","いしずえ"
"g8-155","双","ソウ","ふた"
"g8-156","桑","ソウ","くわ"
"g8-157","掃","ソウ","は"
"g8-158","葬","ソウ","ほうむ"
"g8-159","遭","ソウ","あ"
"g8-160","憎","ゾウ","にく"
"g8-161","促","ソク","うなが"
"g8-162","賊","ゾク",
"g8-163","怠","タイ","おこた"
"g8-164","胎","タイ",
"g8-165","袋","タイ","ふくろ"
"g8-166","逮","タイ",
"g8-167","滞","タイ","とどこお"
"g8-168","滝",,"たき"
"g8-169","択","タク",
"g8-170","卓","タク",
"g8-171","託","タク",
"g8-172","諾","ダク",
"g8-173","奪","ダツ","うば"
"g8-174","胆","タン",
"g8-175","鍛","タン","きた"
"g8-176","壇","ダン",
"g8-177","稚","チ",
"g8-178","畜","チク",
"g8-179","窒","チッ",
"g8-180","抽","チュウ",
"g8-181","鋳","チュウ","い"
"g8-182","駐","チュウ",
"g8-183","彫","チョウ","ほ"
"g8-184","超","チョウ","こ"
"g8-185","聴","チョウ","き"
"g8-186","鎮","チン","しず"
"g8-187","墜","ツイ",
"g8-188","帝","テイ",
"g8-189","訂","テイ",
"g8-190","締","テイ","し"
"g8-191","哲","テツ",
"g8-192","斗","ト",
"g8-193","塗","ト","ぬ"
"g8-194","凍","トウ","こお"
"g8-195","陶","トウ",
"g8-196","痘","トウ",
"g8-197","匿","トク",
"g8-198","篤","トク",
"g8-199","豚","トン","ぶた"
"g8-200","尿","ニョウ",
"g8-201","粘","ネン","ねば"
"g8-202","娑","バ",
"g8-203","排","ハイ",
"g8-204","陪","バイ",
"g8-205","縛","バク","しば"
"g8-206","伐","バツ",
"g8-207","帆","ハン","ほ"
"g8-208","伴","ハン","ともな"
"g8-209","畔","ハン",
"g8-210","藩","ハン",
"g8-211","蛮","バン",
"g8-212","碑","ヒ",
"g8-213","泌","ヒツ",
"g8-214","姫",,"ひめ"
"g8-215","漂","ヒョウ","ただよ"
"g8-216","苗","ビョウ","なえ"
"g8-217","赴","フ","おもむ"
"g8-218","符","フ",
"g8-219","封","フウ",
"g8-220","伏","フク","ふ"
"g8-221","覆","フク","おお"
"g8-222","紛","フン","まぎ"
"g8-223","墳","フン",
"g8-224","癖","ヘキ","くせ"
"g8-225","募","ボ","つの"
"g8-226","慕","ボ","した"
"g8-227","簿","ボ",
"g8-228","芳","ホウ","かんば"
"g8-229","邦","ホウ",
"g8-230","奉","ホウ","たてまつ"
"g8-231","胞","ホウ",
"g8-232","倣","ホウ","なら"
"g8-233","崩","ホウ","くず"
"g8-234","飽","ホウ","あ"
"g8-235","縫","ホウ","ぬ"
"g8-236","乏","ボウ","とぼ"
"g8-237","妨","ボウ","さまた"
"g8-238","房","ボウ","ふさ"
"g8-239","某","ボウ",
"g8-240","膨","ボウ","ふく"
"g8-241","謀","ボウ","はか"
"g8-242","墨","ボク","すみ"
"g8-243","没","ボツ",
"g8-244","翻","ホン","ひるがえ"
"g8-245","魔","マ",
"g8-246","埋","マイ","う"
"g8-247","膜","マク",
"g8-248","又",,"また"
"g8-249","魅","ミ",
"g8-250","滅","メツ","ほろ"
"g8-251","免","メン","まぬか"
"g8-252","幽","ユウ",
"g8-253","誘","ユウ","さそ"
"g8-254","憂","ユウ","うれ"
"g8-255","揚","ヨウ","あ"
"g8-256","揺","ヨウ","ゆ"
"g8-257","擁","ヨウ",
"g8-258","抑","ヨク","おさ"
"g8-259","裸","ラ","はだか"
"g8-260","濫","ラン",
"g8-261","吏","リ",
"g8-262","隆","リュウ",
"g8-263","了","リョウ",
"g8-264","猟","リョウ",
"g8-265","陵","リョウ","みささぎ"
"g8-266","糧","リョウ","かて"
"g8-267","厘","リン",
"g8-268","励","レイ","はげ"
"g8-269","零","レイ",
"g8-270","霊","レイ","たま"
"g8-271","裂","レツ","さ"
"g8-272","廉","レン",
"g8-273","錬","レン",
"g8-274","炉","ロ",
"g8-275","浪","ロウ",
"g8-276","廊","ロウ",
"g8-277","楼","ロウ",
"g8-278","漏","ロウ","も"
"g8-279","湾","ワン",
